4.2834 	INFO 	Loaded monitor calibration from ['2021_12_01 18:33']
4.2907 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
5.6241 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0.09803922, 0.09803922, 0.09803922]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000238BD974DC0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000238BFC97280>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.6241 	EXP 	window1: mouseVisible = True
5.6242 	EXP 	window1: mouseVisible = False
5.6243 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
5.6243 	EXP 	window1: recordFrameIntervals = False
5.6927 	EXP 	window1: recordFrameIntervals = True
5.7699 	EXP 	Screen (0) actual frame rate measured at 144.20Hz
5.7700 	EXP 	window1: recordFrameIntervals = False
7.4787 	INFO 	keyboard.Keyboard is using iohub backend.
7.4935 	EXP 	Created face_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=True, flipVert=False, image='sin', interpolate=False, mask=None, maskParams=None, name='face_image', opacity=1.0, ori=0.0, pos=array([  0., 100.]), size=array([960., 540.]), texRes=512, units='pix', win=Window(...))
7.4974 	EXP 	window1: mouseVisible = True
7.5057 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-2, fillColor=None, flip=False, font='HelveticaBold', granularity=0, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=None, lineColor=None, markerColor=None, name='slider', opacity=None, ori=0, pos=array([ 0.  , -0.28]), readOnly=False, self=UNKNOWN, size=array([1.   , 0.025]), startValue=None, style=['rating'], styleTweaks=['triangleMarker'], ticks=array([  0,  25,  50,  75, 100]), units='height', win=Window(...))
7.5177 	EXP 	Created NextBu = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='Picture1-eng.png', interpolate=False, mask=None, maskParams=None, name='NextBu', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.1]), texRes=512, units='height', win=Window(...))
7.5311 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([-0.5 , -0.32]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
7.5317 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='text_5', opacity=1.0, ori=0, pos=array([ 0.5 , -0.32]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
7.5317 	EXP 	window1: mouseVisible = True
7.5925 	EXP 	Created EndText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='EndText', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
7.5967 	DEBUG 	Read excel file with openpyxl: Rating_BlockOrder.xlsx
7.5968 	EXP 	Imported Rating_BlockOrder.xlsx as conditions, 1 conditions, 3 params
7.5971 	EXP 	Created sequence: fullRandom, trialTypes=1, nReps=1, seed=None
7.5973 	EXP 	New trial (rep=0, index=0): {'Task': 'Attractiveness', 'LeftLabel': 'Extremely  Attractive', 'RightLabel': 'Extremely Unattractive'}
7.5978 	EXP 	Created sequence: sequential, trialTypes=1, nReps=95, seed=None
7.5981 	EXP 	New trial (rep=0, index=0): None
7.6271 	EXP 	slider: autoLog = True
7.6271 	EXP 	slider: markerPos = None
7.6271 	EXP 	slider: styleTweaks = []
7.6271 	EXP 	slider: styleTweaks = []
7.6271 	EXP 	slider: styleTweaks = ['triangleMarker']
7.6271 	EXP 	slider: styleTweaks = ['triangleMarker']
7.6271 	EXP 	slider: contrast = 1.0
7.6271 	EXP 	slider: autoLog = True
7.6271 	EXP 	face_image: image = 'images/FOREHEAD_006_M_F_N_A.png'
7.6271 	EXP 	slider: markerPos = None
7.6271 	EXP 	slider: markerPos = None
7.6271 	EXP 	text_4: height = 0.03
7.6271 	EXP 	text_4: height = 0.03
7.6271 	EXP 	text_4: height = 0.03
7.6271 	EXP 	text_4: text = 'Extremely Unattractive'
7.6271 	EXP 	text_5: height = 0.03
7.6271 	EXP 	text_5: height = 0.03
7.6271 	EXP 	text_5: height = 0.03
7.6271 	EXP 	text_5: text = 'Extremely  Attractive'
7.6271 	EXP 	face_image: autoDraw = True
7.9290 	EXP 	slider: autoDraw = True
7.9290 	EXP 	NextBu: autoDraw = True
7.9290 	EXP 	text_4: autoDraw = True
7.9290 	EXP 	text_5: autoDraw = True
9.5489 	DATA 	Mouse: wheel shift=(0,1), pos=(809,247)
9.8341 	DATA 	Mouse: Left button down, pos=(756,238)
9.8456 	EXP 	slider: markerPos = 31.11111111111111
9.8534 	EXP 	slider: markerPos = 31.11111111111111
9.8608 	EXP 	slider: markerPos = 31.11111111111111
9.8745 	EXP 	slider: markerPos = 31.11111111111111
9.8815 	EXP 	slider: markerPos = 31.11111111111111
9.8884 	EXP 	slider: markerPos = 31.11111111111111
9.8949 	EXP 	slider: markerPos = 31.11111111111111
9.9027 	EXP 	slider: markerPos = 31.11111111111111
9.9154 	EXP 	slider: markerPos = 31.11111111111111
9.9230 	EXP 	slider: markerPos = 31.11111111111111
9.9299 	EXP 	slider: markerPos = 31.11111111111111
9.9379 	EXP 	slider: markerPos = 31.11111111111111
9.9499 	EXP 	slider: markerPos = 31.11111111111111
9.9573 	EXP 	slider: markerPos = 31.11111111111111
9.9632 	DATA 	Mouse:  Left button up, pos=(756,238)
9.9646 	EXP 	slider: markerPos = 31.11111111111111
9.9718 	EXP 	slider: markerPos = 31.11111111111111
11.3484 	DATA 	Mouse: Left button down, pos=(1086,230)
11.3536 	EXP 	slider: markerPos = 61.66666666666667
11.3607 	EXP 	slider: markerPos = 61.66666666666667
11.3678 	EXP 	slider: markerPos = 61.66666666666667
11.3801 	EXP 	slider: markerPos = 61.66666666666667
11.3888 	EXP 	slider: markerPos = 61.66666666666667
11.4011 	EXP 	slider: markerPos = 61.66666666666667
11.4089 	EXP 	slider: markerPos = 61.66666666666667
11.4164 	EXP 	slider: markerPos = 61.66666666666667
11.4293 	EXP 	slider: markerPos = 61.66666666666667
11.4370 	EXP 	slider: markerPos = 61.66666666666667
11.4445 	EXP 	slider: markerPos = 61.66666666666667
11.4567 	EXP 	slider: markerPos = 61.66666666666667
