3.7452 	INFO 	Loaded monitor calibration from ['2021_12_01 18:33']
3.7510 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
5.0940 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0.09803922, 0.09803922, 0.09803922]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002606AC1BF70>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002606E693400>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.0941 	EXP 	window1: mouseVisible = True
5.0942 	EXP 	window1: mouseVisible = False
5.0942 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
5.0942 	EXP 	window1: recordFrameIntervals = False
5.1634 	EXP 	window1: recordFrameIntervals = True
5.2402 	EXP 	Screen (0) actual frame rate measured at 143.97Hz
5.2402 	EXP 	window1: recordFrameIntervals = False
6.8533 	INFO 	keyboard.Keyboard is using iohub backend.
6.9236 	EXP 	Created ques_instr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='ques_instr', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
6.9240 	EXP 	window1: mouseVisible = True
6.9275 	EXP 	window1: mouseVisible = True
6.9497 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.9507 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.9516 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.9525 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.9531 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.9536 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.9544 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
