5.7341 	INFO 	Loaded monitor calibration from ['2021_12_01 18:33']
5.7421 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
7.0672 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0.09803922, 0.09803922, 0.09803922]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001913A13CFA0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001913DC133D0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.0673 	EXP 	window1: mouseVisible = True
7.0674 	EXP 	window1: mouseVisible = False
7.0674 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
7.0674 	EXP 	window1: recordFrameIntervals = False
7.1362 	EXP 	window1: recordFrameIntervals = True
7.2124 	EXP 	Screen (0) actual frame rate measured at 144.02Hz
7.2125 	EXP 	window1: recordFrameIntervals = False
9.0304 	INFO 	keyboard.Keyboard is using iohub backend.
9.2058 	EXP 	Created ques_instr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='ques_instr', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
9.2063 	EXP 	window1: mouseVisible = True
9.2099 	EXP 	window1: mouseVisible = True
9.2342 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2354 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2362 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2373 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2379 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2385 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2394 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2404 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2412 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2421 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2430 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2437 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2439 	DEBUG 	Uploading Texture Font fontname to graphics card
9.2493 	DEBUG 	Upload of Texture Font fontname complete
9.2674 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2679 	DEBUG 	Uploading Texture Font fontname to graphics card
9.2727 	DEBUG 	Upload of Texture Font fontname complete
9.2889 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2899 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2909 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2918 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2925 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2937 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.2939 	DEBUG 	Uploading Texture Font fontname to graphics card
9.2986 	DEBUG 	Upload of Texture Font fontname complete
9.3141 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.3143 	DEBUG 	Uploading Texture Font fontname to graphics card
9.3188 	DEBUG 	Upload of Texture Font fontname complete
9.3341 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.3351 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.3353 	DEBUG 	Uploading Texture Font fontname to graphics card
9.3398 	DEBUG 	Upload of Texture Font fontname complete
9.3515 	EXP 	Created slider_rad_therapy = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=0, fillColor=None, flip=False, font='Arial', granularity=0.0, labelColor=None, labelHeight=0.03, labelWrapWidth=None, labels=tuple(...), lineColor=None, markerColor=None, name='slider_rad_therapy', opacity=None, ori=0.0, pos=array([0. , 0.1]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=3, style='rating', styleTweaks=['labels45'], ticks=array([1, 2, 3, 4, 5]), units='height', win=Window(...))
9.3607 	EXP 	Created text_rad_therapy = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='text_rad_therapy', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
9.3620 	EXP 	window1: mouseVisible = True
9.4459 	EXP 	Created slider_surgery = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-2, fillColor=None, flip=False, font='Arial', granularity=0.0, labelColor=None, labelHeight=0.03, labelWrapWidth=None, labels=tuple(...), lineColor=None, markerColor=None, name='slider_surgery', opacity=None, ori=0.0, pos=array([ 0. , -0.3]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=3, style='rating', styleTweaks=['labels45'], ticks=array([1, 2, 3, 4, 5]), units='height', win=Window(...))
9.4505 	EXP 	Created text_surgery = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='text_surgery', opacity=1.0, ori=0.0, pos=array([ 0. , -0.1]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
9.4595 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='Picture1-eng.png', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([ 0.7, -0.4]), size=array([0.2, 0.1]), texRes=128.0, units='height', win=Window(...))
9.4596 	EXP 	window1: mouseVisible = True
9.4604 	EXP 	Created instrBlock = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='instrBlock', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
9.4605 	EXP 	window1: mouseVisible = True
9.4634 	EXP 	Created face_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=True, flipVert=False, image='sin', interpolate=False, mask=None, maskParams=None, name='face_image', opacity=1.0, ori=0.0, pos=array([  0., 280.]), size=array([960., 540.]), texRes=512, units='pix', win=Window(...))
9.4646 	EXP 	window1: mouseVisible = True
9.6008 	WARNING 	Font b'HelveticaBold' was requested. No similar font found.
9.6155 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.6174 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.6184 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.6194 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.6210 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.6223 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.6236 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.6250 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.6252 	DEBUG 	Uploading Texture Font fontname to graphics card
9.6260 	DEBUG 	Upload of Texture Font fontname complete
9.7322 	WARNING 	Font b'HelveticaBold' was requested. No similar font found.
9.7467 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.7483 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.7495 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.7510 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.7523 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.7538 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.7551 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.7553 	DEBUG 	Uploading Texture Font fontname to graphics card
9.7558 	DEBUG 	Upload of Texture Font fontname complete
