10.6389 	INFO 	Loaded monitor calibration from ['2021_12_01 18:33']
10.6447 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
11.8798 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0.09803922, 0.09803922, 0.09803922]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002C88B44BF40>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002C88EEC33D0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
11.8798 	EXP 	window1: mouseVisible = True
11.8799 	EXP 	window1: mouseVisible = False
11.8799 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
11.8800 	EXP 	window1: recordFrameIntervals = False
11.9485 	EXP 	window1: recordFrameIntervals = True
12.0250 	EXP 	Screen (0) actual frame rate measured at 145.18Hz
12.0250 	EXP 	window1: recordFrameIntervals = False
13.6329 	INFO 	keyboard.Keyboard is using iohub backend.
13.7057 	EXP 	Created ques_instr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='ques_instr', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
13.7060 	EXP 	window1: mouseVisible = True
13.7095 	EXP 	window1: mouseVisible = True
13.7306 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7324 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7339 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7357 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7370 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7382 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7398 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7415 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7431 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7448 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7464 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7479 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7481 	DEBUG 	Uploading Texture Font fontname to graphics card
13.7531 	DEBUG 	Upload of Texture Font fontname complete
13.7681 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7684 	DEBUG 	Uploading Texture Font fontname to graphics card
13.7728 	DEBUG 	Upload of Texture Font fontname complete
13.7871 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7891 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7909 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7927 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7942 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7960 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7962 	DEBUG 	Uploading Texture Font fontname to graphics card
13.8009 	DEBUG 	Upload of Texture Font fontname complete
13.8151 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8154 	DEBUG 	Uploading Texture Font fontname to graphics card
13.8194 	DEBUG 	Upload of Texture Font fontname complete
13.8334 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8353 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8355 	DEBUG 	Uploading Texture Font fontname to graphics card
13.8396 	DEBUG 	Upload of Texture Font fontname complete
13.8513 	EXP 	Created slider_rad_therapy = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=0, fillColor=None, flip=False, font='Arial', granularity=0.0, labelColor=None, labelHeight=0.03, labelWrapWidth=None, labels=tuple(...), lineColor=None, markerColor=None, name='slider_rad_therapy', opacity=None, ori=0.0, pos=array([0. , 0.1]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=3, style='rating', styleTweaks=['labels45'], ticks=array([1, 2, 3, 4, 5]), units='height', win=Window(...))
13.8600 	EXP 	Created text_rad_therapy = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='text_rad_therapy', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
13.8612 	EXP 	window1: mouseVisible = True
