3.8463 	INFO 	Loaded monitor calibration from ['2021_12_01 18:33']
3.8520 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
5.0957 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0.09803922, 0.09803922, 0.09803922]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001FBAE38BF70>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001FBB1E63400>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.0957 	EXP 	window1: mouseVisible = True
5.0958 	EXP 	window1: mouseVisible = False
5.0959 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
5.0959 	EXP 	window1: recordFrameIntervals = False
5.1653 	EXP 	window1: recordFrameIntervals = True
5.2411 	EXP 	Screen (0) actual frame rate measured at 144.53Hz
5.2411 	EXP 	window1: recordFrameIntervals = False
6.8454 	INFO 	keyboard.Keyboard is using iohub backend.
6.9170 	EXP 	Created ques_instr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='ques_instr', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
6.9173 	EXP 	window1: mouseVisible = True
6.9208 	EXP 	window1: mouseVisible = True
6.9425 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.9442 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.9458 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.9476 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.9489 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.9502 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.9518 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.9535 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.9550 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.9566 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.9581 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.9596 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.9598 	DEBUG 	Uploading Texture Font fontname to graphics card
6.9657 	DEBUG 	Upload of Texture Font fontname complete
6.9801 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.9803 	DEBUG 	Uploading Texture Font fontname to graphics card
6.9851 	DEBUG 	Upload of Texture Font fontname complete
6.9995 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.0014 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.0032 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.0050 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.0066 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.0084 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.0086 	DEBUG 	Uploading Texture Font fontname to graphics card
7.0132 	DEBUG 	Upload of Texture Font fontname complete
7.0276 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.0279 	DEBUG 	Uploading Texture Font fontname to graphics card
7.0325 	DEBUG 	Upload of Texture Font fontname complete
7.0469 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.0488 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.0490 	DEBUG 	Uploading Texture Font fontname to graphics card
7.0532 	DEBUG 	Upload of Texture Font fontname complete
