5.1122 	INFO 	Loaded monitor calibration from ['2021_12_01 18:33']
5.1193 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
6.3374 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0.09803922, 0.09803922, 0.09803922]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001E5A97C6E80>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001E5AF188340>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.3375 	EXP 	window1: mouseVisible = True
6.3376 	EXP 	window1: mouseVisible = False
6.3376 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
6.3376 	EXP 	window1: recordFrameIntervals = False
6.4133 	EXP 	window1: recordFrameIntervals = True
6.4890 	EXP 	Screen (0) actual frame rate measured at 144.12Hz
6.4890 	EXP 	window1: recordFrameIntervals = False
8.2022 	INFO 	keyboard.Keyboard is using iohub backend.
8.2365 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
8.2674 	EXP 	Created face_image_q = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='images/FOREHEAD_006_M_F_N_A.png', interpolate=True, mask=None, maskParams=None, name='face_image_q', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), size=array([0.26203704, 0.32777778]), texRes=128.0, units='height', win=Window(...))
8.2717 	EXP 	window1: mouseVisible = True
8.2911 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2920 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2927 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2934 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2940 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2946 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2953 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2961 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2969 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2979 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2987 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2995 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.3003 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.3005 	DEBUG 	Uploading Texture Font fontname to graphics card
8.3061 	DEBUG 	Upload of Texture Font fontname complete
8.3222 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.3231 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.3239 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.3242 	DEBUG 	Uploading Texture Font fontname to graphics card
8.3292 	DEBUG 	Upload of Texture Font fontname complete
8.3448 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.3457 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.3465 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.3473 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.3476 	DEBUG 	Uploading Texture Font fontname to graphics card
8.3516 	DEBUG 	Upload of Texture Font fontname complete
8.3671 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.3681 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.3691 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.3693 	DEBUG 	Uploading Texture Font fontname to graphics card
8.3735 	DEBUG 	Upload of Texture Font fontname complete
8.3889 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.3892 	DEBUG 	Uploading Texture Font fontname to graphics card
8.3936 	DEBUG 	Upload of Texture Font fontname complete
8.4081 	EXP 	Created slider_trustworthy = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-1, fillColor=None, flip=False, font='Open Sans', granularity=1.0, labelColor=None, labelHeight=0.02, labelWrapWidth=None, labels=tuple(...), lineColor=None, markerColor=None, name='slider_trustworthy', opacity=None, ori=0.0, pos=array([0., 0.]), readOnly=False, self=UNKNOWN, size=array([1.   , 0.025]), startValue=None, style='radio', styleTweaks=['labels45'], ticks=array([1, 2, 3, 4, 5]), units='height', win=Window(...))
